"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2017-12-06 18:32:00,,,信息,,,当前基准买入价格 0.0084001 上次买入价格 0.0084001 动态买入点 0.058 当前持仓总量 99.7988
2017-12-06 18:32:00,,,信息,,,Huobi/LTC_BTC交易对准备以 0.0078747 的价格买入 137.36889628133534 个币，当前账户余额为： 19.4046819 。本次下单金额 1.0817388475466314 ，本次预期买入数量 137.36889628133534 ，预期成交价格 0.0078747
2017-12-06 18:32:00,Huobi,10,买入,市价,1.08173884754663,
2017-12-06 18:36:00,,,信息,,,Huobi/LTC_BTC 交易对订单 10 买入交易已经成功!成交均价： 0.0078747 ，挂单买入： 1.0817 ，买到数量： 137.0891
2017-12-06 18:36:00,,,信息,,,Huobi/LTC_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2017-12-06 18:36:01,Huobi,11,卖出,0.008064,45.6963666666667,
2017-12-06 18:36:01,,,信息,,,Huobi/LTC_BTC 交易对将当前成功的买入量的1/3做 2 %卖出挂单成功，订单编号 11
2017-12-06 18:36:01,Huobi,12,卖出,0.008142,45.6963666666667,
2017-12-06 18:36:01,,,信息,,,Huobi/LTC_BTC 交易对将当前成功的买入量的1/3做 3 %卖出挂单成功，订单编号 12
2017-12-06 18:36:01,Huobi,13,卖出,0.008221,45.6963666666667,
2017-12-06 18:36:01,,,信息,,,Huobi/LTC_BTC 交易对将当前成功的买入量的1/3做 4 %卖出挂单成功，订单编号 13
2017-12-07 04:37:06,,,信息,,,当前基准买入价格 0.0078747 上次买入价格 0.0078747 动态买入点 0.066 当前持仓总量 99.799
2017-12-07 04:37:06,,,信息,,,Huobi/LTC_BTC交易对准备以 0.0072361 的价格买入 192.59760009504572 个币，当前账户余额为： 18.32298729 。本次下单金额 1.3936554940477603 ，本次预期买入数量 192.59760009504572 ，预期成交价格 0.0072361
2017-12-07 04:37:06,Huobi,14,买入,市价,1.39365549404776,
2017-12-07 04:58:01,,,信息,,,Huobi/LTC_BTC 交易对订单 14 买入交易已经成功!成交均价： 0.0072361 ，挂单买入： 1.3936 ，买到数量： 192.2047
2017-12-07 04:58:01,,,信息,,,"Huobi/LTC_BTC 交易对先前存在短线交易挂单，现检测当前交易是否完成,没有完成强制取消挂单。"
2017-12-07 04:58:01,,,信息,,,Huobi/LTC_BTC 交易对取消未完成的短线交易挂单： 11
2017-12-07 04:58:01,Huobi,11,撤销,,,
2017-12-07 04:58:01,,,信息,,,Huobi/LTC_BTC 交易对取消未完成的短线交易挂单： 12
2017-12-07 04:58:02,Huobi,12,撤销,,,
