"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-01-31 08:53:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1445341 的价格买入 45.3373 个币，当前账户余额为： 99.44697414 。本次下单金额 6.5527858519299995 ，本次预期买入数量 45.3373 ，预期成交价格 0.1445341
2018-01-31 08:53:00,Huobi,33,买入,市价,6.55278585193,
2018-01-31 08:55:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 33 交易成功!成交均价： 0.1445341 ，挂单数量： 6.5527 ，买到数量： 45.246
2018-01-31 08:55:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-01-31 08:55:01,Huobi,34,卖出,0.146558,45.246,
2018-01-31 08:55:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 34
2018-01-31 14:53:00,,,收益,58.517736,,
2018-01-31 14:53:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 34 交易成功!卖出价格： 0.1472189 ，买入价格： 0.1445341 ，卖出数量： 45.246 ，毛收盈： 0.095075 ，累计毛收盈： 58.517736
2018-02-01 12:53:00,,,信息,,,当前基准买入价格 0.1510254 上次买入价格 0.1510254 动态买入点 0.038 当前持仓总量 59.9198
2018-02-01 12:53:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1448961 的价格买入 44.97 个币，当前账户余额为： 99.54204929 。本次下单金额 6.515977617 ，本次预期买入数量 44.97 ，预期成交价格 0.1448961
2018-02-01 12:53:00,Huobi,35,买入,市价,6.515977617,
2018-02-01 12:55:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 35 交易成功!成交均价： 0.1448961 ，挂单数量： 6.5159 ，买到数量： 44.8794
2018-02-01 12:55:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-01 12:55:01,Huobi,36,卖出,0.146925,44.8794,
2018-02-01 12:55:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 36
2018-02-02 04:23:00,,,信息,,,当前基准买入价格 0.1448961 上次买入价格 0.1448961 动态买入点 0.046 当前持仓总量 59.9199
2018-02-02 04:23:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1376001 的价格买入 54.9784 个币，当前账户余额为： 93.02619356 。本次下单金额 7.56503333784 ，本次预期买入数量 54.9784 ，预期成交价格 0.1376001
2018-02-02 04:23:01,Huobi,37,买入,市价,7.56503333784,
2018-02-02 04:25:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 37 交易成功!成交均价： 0.1376001 ，挂单数量： 7.565 ，买到数量： 54.8681
2018-02-02 04:25:00,,,信息,,,"Huobi/BCH_BTC 交易对先前存在短线交易挂单，现检测当前交易是否完成,没有完成强制取消挂单。"
2018-02-02 04:25:01,,,信息,,,Huobi/BCH_BTC 交易对取消未完成的短线交易挂单： 36
2018-02-02 04:25:01,Huobi,36,撤销,,,
2018-02-02 04:25:01,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单未完成，现将其未完成的量 44.8794 按 0.1448961 买入计入长线核算。
2018-02-02 04:25:01,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单买入价： 0.1448961 ，未卖出数量： 44.8794 ，长线持仓价格调整到： 0.147821 ，总持仓数量： 104.79929999999999 ，总持币成本： 15.491497
2018-02-02 04:25:01,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-02 04:25:01,Huobi,38,卖出,0.139527,54.8681,
2018-02-02 04:25:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 38
2018-02-02 04:53:00,,,收益,58.616536,,
2018-02-02 04:53:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 38 交易成功!卖出价格： 0.1399559 ，买入价格： 0.1376001 ，卖出数量： 54.8681 ，毛收盈： 0.0988 ，累计毛收盈： 58.616535999999996
2018-02-02 08:23:00,,,信息,,,当前基准买入价格 0.1448961 上次买入价格 0.1448961 动态买入点 0.046 当前持仓总量 104.7992
2018-02-02 08:23:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1378001 的价格买入 52.4735 个币，当前账户余额为： 93.12499389 。本次下单金额 7.230853547350001 ，本次预期买入数量 52.4735 ，预期成交价格 0.1378001
2018-02-02 08:23:00,Huobi,39,买入,市价,7.23085354735,
2018-02-02 08:25:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 39 交易成功!成交均价： 0.1378001 ，挂单数量： 7.2308 ，买到数量： 52.3681
2018-02-02 08:25:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-02 08:25:01,Huobi,40,卖出,0.139729,52.3681,
2018-02-02 08:25:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 40
