"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2017-11-15 23:24:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088603 的价格卖出 86.27361246348588 个币，当前持仓总量 787.867 动态卖出点 0.12999999999999995 基准卖出价 0.0088432
2017-11-15 23:24:00,Huobi,24,卖出,市价,86.2736124634859,
2017-11-15 23:32:00,,,收益,0.753486,,
2017-11-15 23:32:00,,,信息,,,Huobi/LTC_BTC 交易对订单 24 交易成功!平均卖出价格： 0.0088603 ，平均持仓价格： 0.008216 ，卖出数量： 86.2736 ，毛收盈： 0.054057 ，累计毛收盈： 0.7534860000000001
2017-11-15 23:32:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 23:32:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0087575 的价格卖出 85.27263875365142 个币，当前持仓总量 701.5934 动态卖出点 0.12499999999999994 基准卖出价 0.0088603
2017-11-15 23:32:00,Huobi,25,卖出,市价,85.2726387536514,
2017-11-15 23:36:00,,,收益,0.798168,,
2017-11-15 23:36:00,,,信息,,,Huobi/LTC_BTC 交易对订单 25 交易成功!平均卖出价格： 0.0087575 ，平均持仓价格： 0.008216 ，卖出数量： 85.2726 ，毛收盈： 0.044682 ，累计毛收盈： 0.7981680000000001
2017-11-15 23:36:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 23:36:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0087747 的价格卖出 85.44011684518014 个币，当前持仓总量 616.3208 动态卖出点 0.11999999999999994 基准卖出价 0.0087575
2017-11-15 23:36:00,Huobi,26,卖出,市价,85.4401168451801,
2017-11-15 23:46:00,,,收益,0.844404,,
2017-11-15 23:46:00,,,信息,,,Huobi/LTC_BTC 交易对订单 26 交易成功!平均卖出价格： 0.0087747 ，平均持仓价格： 0.008216 ，卖出数量： 85.4401 ，毛收盈： 0.046236 ，累计毛收盈： 0.8444040000000002
2017-11-15 23:46:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 23:46:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0086719 的价格卖出 84.43914313534566 个币，当前持仓总量 530.8807 动态卖出点 0.11499999999999994 基准卖出价 0.0087747
2017-11-15 23:46:00,Huobi,27,卖出,市价,84.4391431353457,
2017-11-15 23:50:00,,,收益,0.881435,,
2017-11-15 23:50:00,,,信息,,,Huobi/LTC_BTC 交易对订单 27 交易成功!平均卖出价格： 0.0086719 ，平均持仓价格： 0.008216 ，卖出数量： 84.4391 ，毛收盈： 0.037031 ，累计毛收盈： 0.8814350000000002
2017-11-15 23:50:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 23:50:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0086831 的价格卖出 84.54819863680623 个币，当前持仓总量 446.4416 动态卖出点 0.10999999999999993 基准卖出价 0.0086719
2017-11-15 23:50:00,Huobi,28,卖出,市价,84.5481986368062,
2017-11-15 23:54:00,,,收益,0.919459,,
2017-11-15 23:54:00,,,信息,,,Huobi/LTC_BTC 交易对订单 28 交易成功!平均卖出价格： 0.0086831 ，平均持仓价格： 0.008216 ，卖出数量： 84.5481 ，毛收盈： 0.038024 ，累计毛收盈： 0.9194590000000002
2017-11-15 23:54:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 23:54:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0086794 的价格卖出 84.51217137293087 个币，当前持仓总量 361.8935 动态卖出点 0.10499999999999993 基准卖出价 0.0086831
2017-11-15 23:54:00,Huobi,29,卖出,市价,84.5121713729309,
2017-11-15 23:58:00,,,收益,0.957155,,
2017-11-15 23:58:00,,,信息,,,Huobi/LTC_BTC 交易对订单 29 交易成功!平均卖出价格： 0.0086794 ，平均持仓价格： 0.008216 ，卖出数量： 84.5121 ，毛收盈： 0.037696 ，累计毛收盈： 0.9571550000000002
2017-11-15 23:58:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 23:58:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0086869 的价格卖出 84.58519961051607 个币，当前持仓总量 277.3814 动态卖出点 0.09999999999999992 基准卖出价 0.0086794
2017-11-15 23:58:00,Huobi,30,卖出,市价,84.5851996105161,
2017-11-16 00:00:00,,,收益,0.995517,,
2017-11-16 00:00:00,,,信息,,,Huobi/LTC_BTC 交易对订单 30 交易成功!平均卖出价格： 0.0086869 ，平均持仓价格： 0.008216 ，卖出数量： 84.5851 ，毛收盈： 0.038362 ，累计毛收盈： 0.9955170000000002
2017-11-16 00:00:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-16 00:00:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0086869 的价格卖出 84.58519961051607 个币，当前持仓总量 192.7963 动态卖出点 0.09499999999999992 基准卖出价 0.0086869
2017-11-16 00:00:00,Huobi,31,卖出,市价,84.5851996105161,
2017-11-16 00:04:00,,,收益,1.033879,,
2017-11-16 00:04:00,,,信息,,,Huobi/LTC_BTC 交易对订单 31 交易成功!平均卖出价格： 0.0086869 ，平均持仓价格： 0.008216 ，卖出数量： 84.5851 ，毛收盈： 0.038362 ，累计毛收盈： 1.0338790000000002
